signature	signatureType	outcome	model	study	Primary	Sequencing	N	Effect_size	SE	95CI_low	95CI_high	Pval
IPS	Signature	OS	DI	Miao.1	Kidney	TPM	33	0.4	0.36	-0.3	1.11	0.258601473337866
IPS	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.07	0.45	-0.94	0.81	0.883270682886723
IPS	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.65	0.28	-1.2	-0.09	0.0223647343749997
IPS	Signature	OS	DI	Snyder	Ureteral	TPM	25	-0.51	0.39	-1.28	0.27	0.195848508417286
IPS	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.75	0.31	-1.36	-0.14	0.0139646248085341
IPS	Signature	PFS	DI	Braun	Kidney	TPM	178	0.07	0.13	-0.19	0.32	0.612063757352519
IPS	Signature	PFS	DI	Fumet.1	Lung	TPM	44	0.29	0.31	-0.31	0.89	0.339837601229105
IPS	Signature	PFS	DI	Fumet.2	Lung	TPM	43	0.16	0.33	-0.49	0.8	0.638045823633832
IPS	Signature	PFS	DI	Jung	Lung	TPM	26	0.13	0.32	-0.5	0.76	0.68450299642301
IPS	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.19	0.18	-0.53	0.16	0.289271856369303
IPS	Signature	PFS	DI	Miao.1	Kidney	TPM	33	-0.34	0.78	-1.87	1.19	0.661849147711202
IPS	Signature	PFS	DI	Snyder	Ureteral	TPM	25	-0.59	0.39	-1.36	0.18	0.128396677374282
IPS	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.46	0.31	-1.07	0.14	0.133497050029529
IPS	Signature	Response	Log_regression	Braun	Kidney	TPM	139	0.14	0.19	-0.24	0.52	0.478560181116612
IPS	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.42	0.36	-0.26	1.18	0.241374180105349
IPS	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	0.3	0.36	-0.36	1.07	0.396139531668087
IPS	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-1.08	0.53	-2.32	-0.16	0.0426358393235692
IPS	Signature	Response	Log_regression	Jung	Lung	TPM	26	-0.61	0.45	-1.6	0.24	0.173934555430415
IPS	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.03	0.19	-0.41	0.34	0.859454822704668
IPS	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.4	0.19	-0.8	-0.03	0.0359410920742648
IPS	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.48	0.4	-1.35	0.25	0.227948180010462
IPS	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.2	0.44	-0.65	1.12	0.654811495386137
IPS	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	0.22	0.43	-0.62	1.12	0.602405331124695
IPS	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.23	0.45	-1.16	0.66	0.612222254075951
IPS	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.83	0.5	-1.95	0.08	0.0963107053908851
IPS	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.44	0.36	-1.17	0.28	0.221246673717931
TIDE	Signature	OS	COX	Braun	Kidney	TPM	178	-0.08	0.11	-0.29	0.13	0.462943687152788
TIDE	Signature	OS	COX	Fumet.2	Lung	TPM	43	0.39	0.23	-0.06	0.83	0.0887331360086894
TIDE	Signature	OS	COX	Hugo	Melanoma	FPKM	27	-0.2	0.29	-0.77	0.37	0.49516055630034
TIDE	Signature	OS	COX	Hwang	Lung	TPM	21	-0.39	0.38	-1.14	0.37	0.314138714366183
TIDE	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.05	0.13	-0.3	0.2	0.700247827351893
TIDE	Signature	OS	COX	Mariathasan	Bladder	TPM	194	0.13	0.09	-0.06	0.31	0.175646963896146
TIDE	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.23	0.14	-0.05	0.51	0.110383002424292
TIDE	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.13	0.28	-0.67	0.41	0.633881675093508
TIDE	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.1	0.24	-0.38	0.57	0.689179933611625
TIDE	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.19	0.23	-0.27	0.65	0.428114326722585
TIDE	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	0.3	0.26	-0.21	0.81	0.248698875084791
TIDE	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.18	0.17	-0.53	0.16	0.295732818044945
TIDE	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.4	0.25	-0.89	0.1	0.119167292338792
TIDE	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.04	0.19	-0.41	0.33	0.820452305407548
TIDE	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.15	0.09	-0.32	0.02	0.075973089099664
TIDE	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.02	0.17	-0.36	0.32	0.913024513148981
TIDE	Signature	PFS	COX	Fumet.2	Lung	TPM	43	0.09	0.18	-0.26	0.44	0.618958850111642
TIDE	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.31	0.35	-0.99	0.38	0.379803983012527
TIDE	Signature	PFS	COX	Jung	Lung	TPM	26	-0.34	0.24	-0.8	0.13	0.159368973878717
TIDE	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.17	0.11	-0.39	0.06	0.141613968117979
TIDE	Signature	PFS	COX	Miao.1	Kidney	TPM	33	0.41	0.48	-0.53	1.35	0.387541628476594
TIDE	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.34	0.23	-0.8	0.12	0.149638701347081
TIDE	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	0.08	0.14	-0.21	0.36	0.589333242273723
TIDE	Signature	OS	DI	Braun	Kidney	TPM	178	-0.13	0.17	-0.47	0.2	0.439740679543607
TIDE	Signature	OS	DI	Fumet.2	Lung	TPM	43	0.6	0.35	-0.08	1.28	0.0830382415232057
TIDE	Signature	OS	DI	Hugo	Melanoma	FPKM	27	-0.39	0.48	-1.33	0.56	0.421583910026631
TIDE	Signature	OS	DI	Hwang	Lung	TPM	21	-0.2	0.58	-1.33	0.94	0.733755228900254
TIDE	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.09	0.2	-0.5	0.31	0.643269566630063
TIDE	Signature	OS	DI	Mariathasan	Bladder	TPM	194	0.21	0.15	-0.09	0.5	0.169144642619568
TIDE	Signature	OS	DI	Mariathasan	Kidney	TPM	67	0.3	0.22	-0.13	0.73	0.174944009646396
TIDE	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.06	0.43	-0.9	0.78	0.894591521362856
TIDE	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.21	0.4	-0.58	0.99	0.601126302831324
TIDE	Signature	OS	DI	Miao.1	Kidney	TPM	33	0.31	0.39	-0.46	1.07	0.43113195507445
TIDE	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	0.47	0.48	-0.47	1.4	0.325793436536806
TIDE	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.31	0.3	-0.9	0.27	0.290516290922968
TIDE	Signature	OS	DI	Snyder	Ureteral	TPM	25	-0.63	0.43	-1.48	0.22	0.144646906696649
TIDE	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.02	0.3	-0.61	0.56	0.941705196583608
TIDE	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.26	0.14	-0.53	0.01	0.0576705475027278
TIDE	Signature	PFS	DI	Fumet.1	Lung	TPM	44	0.05	0.29	-0.52	0.62	0.862513304456372
TIDE	Signature	PFS	DI	Fumet.2	Lung	TPM	43	0.2	0.3	-0.39	0.8	0.503174863989499
TIDE	Signature	PFS	DI	Hwang	Lung	TPM	21	-0.14	0.48	-1.09	0.81	0.768546900986888
TIDE	Signature	PFS	DI	Jung	Lung	TPM	26	-0.43	0.36	-1.13	0.27	0.224135421132656
TIDE	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.28	0.18	-0.64	0.07	0.12010523212931
TIDE	Signature	PFS	DI	Miao.1	Kidney	TPM	33	0.79	0.75	-0.68	2.27	0.285489376139262
TIDE	Signature	PFS	DI	Snyder	Ureteral	TPM	25	-0.49	0.39	-1.26	0.27	0.203433097630799
TIDE	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	0.21	0.24	-0.26	0.68	0.374854810921676
TIDE	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.39	0.2	-0.79	0	0.0524164708854681
TIDE	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.32	0.36	-1.07	0.39	0.381940828393186
TIDE	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	0.13	0.33	-0.55	0.79	0.703320908775686
TIDE	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.03	0.39	-0.83	0.76	0.941964180172098
TIDE	Signature	Response	Log_regression	Jung	Lung	TPM	26	-0.77	0.51	-1.97	0.12	0.128628785950062
TIDE	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.36	0.2	-0.76	0.02	0.0692050321538939
TIDE	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.2	0.2	-0.18	0.59	0.299654622287184
TIDE	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.01	0.36	-0.71	0.74	0.967291148049801
TIDE	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-0.48	0.41	-1.36	0.28	0.233825932692752
TIDE	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	0.72	0.49	-0.17	1.83	0.145931242925397
TIDE	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.1	0.39	-0.94	0.63	0.791453569942466
TIDE	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.85	0.54	-2.08	0.12	0.119069167826416
TIDE	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	0.4	0.43	-0.41	1.34	0.357630204208505
IMPRES	Signature	OS	COX	Braun	Kidney	TPM	178	-0.42	0.57	-1.54	0.69	0.457944979134304
IMPRES	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.19	0.77	-1.7	1.32	0.807441104064803
IMPRES	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.96	1.49	-1.97	3.89	0.520584834903165
IMPRES	Signature	OS	COX	Hwang	Lung	TPM	21	-0.66	1.25	-3.11	1.79	0.597608997774415
IMPRES	Signature	OS	COX	Liu	Melanoma	FPKM	121	0.31	0.51	-0.69	1.3	0.546823904493267
IMPRES	Signature	OS	COX	Mariathasan	Bladder	TPM	194	0.8	0.41	-0.01	1.62	0.0528797773991007
IMPRES	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.17	0.72	-1.58	1.24	0.816545320064129
IMPRES	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	1.62	1.27	-0.86	4.1	0.200811886834762
IMPRES	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	-0.88	1.13	-3.09	1.33	0.436231180539909
IMPRES	Signature	OS	COX	Miao.1	Kidney	TPM	33	3.35	1.74	-0.06	6.75	0.0539656034543232
IMPRES	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	4.2	1.46	1.33	7.06	0.00407977850625553
IMPRES	Signature	OS	COX	Riaz	Melanoma	TPM	51	0.39	0.83	-1.25	2.02	0.641481803650543
IMPRES	Signature	OS	COX	Snyder	Ureteral	TPM	25	0.69	1.22	-1.7	3.09	0.569904044876102
IMPRES	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	0.27	0.78	-1.26	1.8	0.727658666735907
IMPRES	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.27	0.46	-1.18	0.64	0.559713987106104
IMPRES	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.04	0.67	-1.27	1.35	0.953316841100899
IMPRES	Signature	PFS	COX	Fumet.2	Lung	TPM	43	0.28	0.64	-0.98	1.54	0.662717912918377
IMPRES	Signature	PFS	COX	Hwang	Lung	TPM	21	1.48	1.49	-1.45	4.41	0.321755516787762
IMPRES	Signature	PFS	COX	Jung	Lung	TPM	26	-0.64	1.19	-2.96	1.69	0.590617357547821
IMPRES	Signature	PFS	COX	Liu	Melanoma	FPKM	121	0.34	0.44	-0.53	1.2	0.443233459600019
IMPRES	Signature	PFS	COX	Snyder	Ureteral	TPM	25	0.89	1.25	-1.55	3.34	0.474456359345482
IMPRES	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.17	0.65	-1.46	1.11	0.790124359746417
IMPRES	Signature	OS	DI	Braun	Kidney	TPM	178	-0.09	0.16	-0.39	0.22	0.566856684558507
IMPRES	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.1	0.33	-0.76	0.55	0.759270559485429
IMPRES	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.33	0.52	-0.69	1.36	0.525613341025941
IMPRES	Signature	OS	DI	Hwang	Lung	TPM	21	-0.12	0.41	-0.92	0.68	0.768340181816016
IMPRES	Signature	OS	DI	Liu	Melanoma	FPKM	121	0.12	0.2	-0.28	0.52	0.569562240351227
IMPRES	Signature	OS	DI	Mariathasan	Bladder	TPM	194	0.25	0.14	-0.01	0.52	0.0628177046922434
IMPRES	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.01	0.25	-0.5	0.47	0.959624868094848
IMPRES	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	0.49	0.39	-0.28	1.26	0.209821943426375
IMPRES	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	-0.28	0.4	-1.07	0.5	0.478411799124232
IMPRES	Signature	OS	DI	Miao.1	Kidney	TPM	33	1.03	0.51	0.02	2.04	0.0429770096231391
IMPRES	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	1.35	0.47	0.44	2.27	0.00262964532449641
IMPRES	Signature	OS	DI	Riaz	Melanoma	TPM	51	0.09	0.29	-0.48	0.65	0.761817276039735
IMPRES	Signature	OS	DI	Snyder	Ureteral	TPM	25	0.14	0.42	-0.69	0.97	0.738264431862702
IMPRES	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	0.22	0.34	-0.44	0.88	0.514424978090203
IMPRES	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.07	0.13	-0.31	0.18	0.597442033980056
IMPRES	Signature	PFS	DI	Fumet.1	Lung	TPM	44	0.1	0.29	-0.47	0.67	0.735024259211437
IMPRES	Signature	PFS	DI	Fumet.2	Lung	TPM	43	0.09	0.29	-0.47	0.66	0.752263993862849
IMPRES	Signature	PFS	DI	Hwang	Lung	TPM	21	0.4	0.42	-0.42	1.22	0.335543195078749
IMPRES	Signature	PFS	DI	Jung	Lung	TPM	26	-0.24	0.37	-0.96	0.49	0.521138593095304
IMPRES	Signature	PFS	DI	Liu	Melanoma	FPKM	121	0.14	0.18	-0.21	0.49	0.433582290572016
IMPRES	Signature	PFS	DI	Miao.1	Kidney	TPM	33	0.29	0.73	-1.15	1.73	0.6929435825618
IMPRES	Signature	PFS	DI	Snyder	Ureteral	TPM	25	0.26	0.41	-0.55	1.07	0.53061750341033
IMPRES	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.01	0.3	-0.59	0.57	0.970267951214545
IMPRES	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-1.01	1.1	-3.19	1.16	0.360036365717533
IMPRES	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.93	1.46	-1.89	3.97	0.523923723575245
IMPRES	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	0.24	1.36	-2.35	3.16	0.857468277611056
IMPRES	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	1.1	1.96	-2.73	5.23	0.576220844421827
IMPRES	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	0.31	0.76	-1.18	1.83	0.682950074075714
IMPRES	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.79	0.85	-0.89	2.48	0.354595589215316
IMPRES	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.72	1.72	-4.28	2.58	0.673302927858109
IMPRES	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	1.54	1.77	-1.83	5.29	0.384423385539959
IMPRES	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.43	1.63	-4.23	2.49	0.793590888747024
IRG_Yang	Signature	OS	COX	Braun	Kidney	TPM	178	0.4	0.27	-0.12	0.92	0.132730109273965
IRG_Yang	Signature	OS	COX	Fumet.2	Lung	TPM	43	0.06	0.48	-0.88	1.01	0.893246504655515
IRG_Yang	Signature	OS	COX	Hugo	Melanoma	FPKM	27	-0.76	0.92	-2.56	1.05	0.411035972939202
IRG_Yang	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.14	0.35	-0.82	0.55	0.689115916869552
IRG_Yang	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.1	0.21	-0.5	0.31	0.645700415068421
IRG_Yang	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.02	0.34	-0.64	0.67	0.960780262042001
IRG_Yang	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	0.02	0.55	-1.05	1.09	0.973692516540713
IRG_Yang	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.15	0.61	-1.04	1.34	0.807329214795693
IRG_Yang	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.65	0.58	-1.79	0.48	0.25997956364958
IRG_Yang	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.25	0.56	-1.34	0.84	0.648384961185164
IRG_Yang	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.32	0.51	-1.32	0.67	0.525155640623545
IRG_Yang	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.25	0.21	-0.67	0.17	0.237327344754949
IRG_Yang	Signature	PFS	COX	Fumet.2	Lung	TPM	43	0.17	0.41	-0.63	0.96	0.684056626096095
IRG_Yang	Signature	PFS	COX	Jung	Lung	TPM	26	-0.69	0.59	-1.85	0.47	0.241840157527307
IRG_Yang	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.25	0.31	-0.85	0.35	0.415202377005677
IRG_Yang	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.69	0.59	-1.84	0.46	0.238474453147334
IRG_Yang	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	0.26	0.47	-0.65	1.18	0.574832974918554
IRG_Yang	Signature	OS	DI	Braun	Kidney	TPM	178	0.24	0.17	-0.09	0.57	0.148039085318269
IRG_Yang	Signature	OS	DI	Fumet.2	Lung	TPM	43	0.06	0.34	-0.61	0.72	0.864285698250847
IRG_Yang	Signature	OS	DI	Hugo	Melanoma	FPKM	27	-0.5	0.58	-1.64	0.63	0.382220401647476
IRG_Yang	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.08	0.2	-0.48	0.33	0.712802088415092
IRG_Yang	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.06	0.14	-0.34	0.23	0.69775424330454
IRG_Yang	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.03	0.23	-0.48	0.42	0.890115912916733
IRG_Yang	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	0.06	0.43	-0.79	0.91	0.886202631023463
IRG_Yang	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.13	0.39	-0.63	0.89	0.734362724674541
IRG_Yang	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.45	0.46	-1.35	0.45	0.327188789195505
IRG_Yang	Signature	OS	DI	Snyder	Ureteral	TPM	25	-0.21	0.39	-0.97	0.56	0.595175303230141
IRG_Yang	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.34	0.3	-0.92	0.25	0.258146289607727
IRG_Yang	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.15	0.13	-0.41	0.11	0.251069645584264
IRG_Yang	Signature	PFS	DI	Fumet.2	Lung	TPM	43	0.08	0.28	-0.47	0.63	0.780748874215995
IRG_Yang	Signature	PFS	DI	Jung	Lung	TPM	26	-0.56	0.37	-1.29	0.16	0.123163004843248
IRG_Yang	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.11	0.18	-0.47	0.24	0.525487449734789
IRG_Yang	Signature	PFS	DI	Snyder	Ureteral	TPM	25	-0.45	0.39	-1.22	0.33	0.25646144066825
IRG_Yang	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	0	0.26	-0.51	0.5	0.98522928844629
IRG_Yang	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.35	0.49	-1.32	0.61	0.476419924210467
IRG_Yang	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	0.33	0.75	-1.17	1.83	0.658045843519603
IRG_Yang	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.84	1.1	-3.13	1.28	0.442884821813277
IRG_Yang	Signature	Response	Log_regression	Jung	Lung	TPM	26	-2.41	1.52	-6.15	0.11	0.112793231710479
IRG_Yang	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.26	0.55	-1.37	0.82	0.63249149253095
IRG_Yang	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.37	0.48	-1.33	0.56	0.436512732372682
IRG_Yang	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	1.19	1.45	-1.64	4.17	0.412903236504309
IRG_Yang	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-1.19	1.11	-3.62	0.87	0.286041082532514
IRG_Yang	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.65	1.18	-3.27	1.56	0.582054543895663
IRG_Yang	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	1.09	1.18	-1.2	3.61	0.353487079835395
MPS	Signature	OS	COX	Braun	Kidney	TPM	178	0.74	0.51	-0.25	1.73	0.141138682868967
MPS	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.92	1.28	-1.58	3.43	0.470661729681301
MPS	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.14	0.42	-0.96	0.68	0.742466045707664
MPS	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.95	0.89	-0.8	2.69	0.286979353455677
MPS	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.54	1.48	-3.43	2.36	0.716548086880995
MPS	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	1.19	1.23	-1.21	3.6	0.331156911800566
MPS	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.9	0.85	-2.56	0.77	0.29261530050849
MPS	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.7	0.52	-1.71	0.31	0.174820957620739
MPS	Signature	OS	COX	Snyder	Ureteral	TPM	25	0.74	0.98	-1.19	2.67	0.454695904997145
MPS	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	0.7	0.74	-0.75	2.14	0.344486451411296
MPS	Signature	PFS	COX	Braun	Kidney	TPM	178	0.32	0.41	-0.49	1.12	0.443363127730611
MPS	Signature	PFS	COX	Jung	Lung	TPM	26	-0.71	1.46	-3.57	2.14	0.624077975524442
MPS	Signature	PFS	COX	Snyder	Ureteral	TPM	25	1.38	0.97	-0.52	3.27	0.154384146505923
MPS	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	0.77	0.61	-0.43	1.97	0.209712091750557
MPS	Signature	OS	DI	Braun	Kidney	TPM	178	0.24	0.16	-0.07	0.55	0.125263422676523
MPS	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.33	0.52	-0.68	1.34	0.519711549221221
MPS	Signature	OS	DI	Mariathasan	Bladder	TPM	194	0.01	0.14	-0.27	0.29	0.935103718782399
MPS	Signature	OS	DI	Mariathasan	Kidney	TPM	67	0.26	0.24	-0.22	0.74	0.282388608770245
MPS	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.13	0.42	-0.94	0.69	0.76170444115006
MPS	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.36	0.39	-0.4	1.13	0.351111853609781
MPS	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.43	0.39	-1.19	0.33	0.264879589009459
MPS	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.32	0.26	-0.84	0.19	0.218053285594975
MPS	Signature	OS	DI	Snyder	Ureteral	TPM	25	0.12	0.48	-0.81	1.06	0.794464437095192
MPS	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	0.25	0.31	-0.36	0.85	0.42432517698104
MPS	Signature	PFS	DI	Braun	Kidney	TPM	178	0.09	0.13	-0.17	0.34	0.507848896801879
MPS	Signature	PFS	DI	Jung	Lung	TPM	26	-0.02	0.45	-0.91	0.87	0.964878346394575
MPS	Signature	PFS	DI	Snyder	Ureteral	TPM	25	0.37	0.47	-0.55	1.28	0.432231454565221
MPS	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	0.28	0.25	-0.22	0.77	0.269612796720373
MPS	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.33	1.01	-2.34	1.64	0.743528780638044
MPS	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	2.73	1.84	-0.61	6.87	0.138945565753016
MPS	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.96	0.96	-0.93	2.85	0.316932058534596
MPS	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-1.03	1.39	-3.97	1.67	0.455990664935927
MPS	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.62	1.09	-2.89	1.57	0.56883549612822
MPS	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	0.65	1.58	-2.33	4.18	0.681368767028072
PredictIO	MetaScore	OS	COX	Braun	Kidney	TPM	178	0.32	0.21	-0.08	0.72	0.121166015750954
PredictIO	MetaScore	OS	COX	Fumet.2	Lung	TPM	43	-0.72	0.5	-1.7	0.26	0.151969266887795
PredictIO	MetaScore	OS	COX	Hugo	Melanoma	FPKM	27	-0.4	0.56	-1.49	0.7	0.476917926942006
PredictIO	MetaScore	OS	COX	Liu	Melanoma	FPKM	121	-0.93	0.25	-1.41	-0.44	0.000182941345857981
PredictIO	MetaScore	OS	COX	Mariathasan	Bladder	TPM	194	-0.77	0.16	-1.08	-0.45	2.41927227523104e-06
PredictIO	MetaScore	OS	COX	Mariathasan	Kidney	TPM	67	-0.41	0.25	-0.9	0.09	0.10511850358273
PredictIO	MetaScore	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.77	0.4	-1.55	0.01	0.0537410263452904
PredictIO	MetaScore	OS	COX	Mariathasan	Ureteral	TPM	26	-0.06	0.5	-1.05	0.93	0.909769641182489
PredictIO	MetaScore	OS	COX	Miao.1	Kidney	TPM	33	-0.28	0.42	-1.12	0.55	0.502876209677123
PredictIO	MetaScore	OS	COX	Nathanson	Melanoma	FPKM	24	-0.98	0.47	-1.91	-0.06	0.0368612224921606
PredictIO	MetaScore	OS	COX	Riaz	Melanoma	TPM	51	-0.41	0.31	-1.03	0.2	0.189980752638197
PredictIO	MetaScore	OS	COX	Snyder	Ureteral	TPM	25	-1.15	0.6	-2.33	0.03	0.0557461819793623
PredictIO	MetaScore	OS	COX	Van_Allen	Melanoma	TPM	42	-1.48	0.41	-2.29	-0.67	0.000339838085303451
PredictIO	MetaScore	PFS	COX	Braun	Kidney	TPM	178	-0.42	0.17	-0.75	-0.08	0.0145257650066386
PredictIO	MetaScore	PFS	COX	Fumet.1	Lung	TPM	44	-0.56	0.44	-1.43	0.32	0.211109303428434
PredictIO	MetaScore	PFS	COX	Fumet.2	Lung	TPM	43	-1.39	0.48	-2.34	-0.45	0.00391707676078962
